pct_scroll_move_duration	pct_mouse_move	mouse_move_total_rel_distance	page_activity_duration	pct_scrandom	screen_width	ack	pct_mouse_click	pct_input	pct_click	session_id	product_ean	browser_name	total_load_time	pct_scroll_move	user_id	scroll_move_total_rel_distance	pct_click_product_info	session_duration	pct_wild_mouse	screen_height	session_start	pct_rage_click	wild_mouse_duration	pct_doubleclick
9.66487	8.45315	6.08626	8.51635	52.89745	1280	0.00000	9.70050	0.03767	9.33826	274844	5459978670824	edge	2.39718	45.65565	1877	11.58756	53.99530	119.91564	55.12524	lower	2023-04-16 05:36:39	47.59900	13.59953	10.07453
5.87400	8.01922	5.01666	10.64476	54.02165	1920	1.00000	7.42523	0.01461	10.33015	643698	9187809234414	chrome	2.64315	60.46800	2097	6.07172	42.28431	150.47233	48.08243	1024	2022-12-31 20:22:42	59.56287	12.65170	7.11669
8.36301	9.21038	9.27932	12.34533	48.59917	800	1.00000	10.51154	0.00179	7.61923	515092	7608490490450	edge	3.74805	47.63511	2348	9.89932	37.28589	157.71067	57.01464	768	2019-12-03 11:25:19	38.59686	10.53833	5.81712
7.34160	8.56997	6.99444	10.81675	47.06323	1920	1.00000	9.48886	0.00155	8.44735	1220272	2230485137979	edge	11.71680	59.12737	2025	7.40069	64.44101	71.12646	36.10786	1080	2023-01-31 07:13:31	84.98105	10.39300	6.43159
8.08465	8.82282	7.36754	9.51896	58.40226	higher	1.00000	8.49404	0.03691	14.58424	1280405	6731914700321	safari	0.21686	57.61169	1372	7.17638	41.53641	162.33168	47.78766	600	2020-08-31 11:50:36	36.32367	13.57724	11.06029
7.91628	9.42735	6.94151	11.97084	73.28488	800	1.00000	9.06489	0.01827	10.48387	494463	3279717502436	chrome	9.27248	60.68130	281	7.94431	35.87170	89.81504	35.01898	768	2019-03-15 13:03:47	58.85962	12.87434	7.17712
6.03613	8.95136	7.39905	9.90740	59.82340	1024	1.00000	8.70814	0.00060	8.42650	1443348	3792899783320	chrome	2.29570	44.27201	1287	6.04260	39.15619	259.65245	75.37341	lower	2022-05-17 23:42:34	50.80138	9.33655	4.09630
9.03142	8.32352	6.92231	12.41200	25.24066	1366	1.00000	7.16935	0.02942	12.66723	724125	1967508876522	mobile	9.12711	58.03959	1376	6.27818	72.31667	80.48207	39.70960	768	2023-05-08 04:56:54	34.93045	13.35303	6.28876
9.68121	7.94660	9.40104	10.19640	39.58878	800	1.00000	10.22216	0.00147	10.35695	1290553	6656068913895	opera	6.57806	66.78762	1112	8.59117	16.89041	217.69067	28.78453	lower	2020-08-09 10:41:58	44.63561	10.28116	6.79115
6.64919	9.20016	9.01456	11.51130	52.07988	800	1.00000	7.37354	0.00827	10.13645	1028107	6717618682255	mobile	2.78898	51.31580	2388	8.76183	43.57822	188.71819	54.28110	1024	2023-06-21 01:07:26	49.09272	12.08274	5.89510
9.83850	7.33113	9.16043	9.38544	41.96057	1280	1.00000	9.23856	0.00103	9.77915	82942	2394241294174	mobile	1.28568	40.41636	889	9.18111	43.14871	167.67466	22.90846	1024	2020-10-22 19:34:03	58.19596	9.96432	7.69612
6.96824	7.20848	7.93828	8.69431	38.80112	1920	1.00000	8.48566	0.00035	9.66695	70790	7107544942421	firefox	3.04442	50.85937	1163	6.24130	34.36188	180.21943	81.88576	1080	2019-12-31 23:05:23	55.50462	8.89034	6.54318
11.55602	7.15888	9.78302	7.27247	46.84265	1920	0.00000	9.74271	0.00019	9.32726	1453389	1656397397521	edge	5.97343	61.28340	623	10.13620	29.38172	104.55394	60.69915	1024	2021-05-05 09:20:56	63.28005	7.97295	10.67828
11.88003	10.07949	6.75056	7.87128	31.19891	800	1.00000	6.42387	0.00039	9.83829	965068	7409345550356	mobile	0.77433	51.27112	1194	7.14284	47.70553	164.35850	46.84235	1080	2018-10-03 05:27:03	40.55669	8.90984	8.09964
10.90626	7.57481	8.61309	7.19282	28.02263	800	0.00000	7.85319	0.00787	12.05662	102355	5122682942944	firefox	0.82871	60.77563	1161	10.32755	16.47786	173.24324	28.35283	1080	2022-02-08 07:33:33	67.06767		9.55754
7.30300	8.60618	6.22425	6.50220	61.05876	800	0.00000	9.35762	0.05209	10.76538	1360515	0222002183356	edge	0.44922	54.57464	2081	10.15820	45.42412	249.42528	66.32577	768	2021-04-01 18:04:01	55.54966	13.92298	7.60035
7.51464	9.43647	6.42788	6.82653	42.86013	1920	1.00000	10.91368	0.04241	10.54789	388220	3135868179388	edge	2.06464	64.97500	2235	10.21122	46.76984	159.87134	40.23352	1080	2020-12-06 19:02:32	45.09907	13.71733	7.39675
6.63467	9.63761	7.72104	6.51225	46.68130	lower	0.00000	9.38706	0.00677	9.67390	2085	0397135111481	safari	0.71732	59.43910	2041	9.79593	35.40496	158.33549	61.86525	1080	2021-06-23 05:59:35	76.68232	11.87371	6.14225
5.99117	8.43357	5.00013	9.29940	79.08130	1366	1.00000	10.05918	0.00856	11.83347	1121800	7772043827878	edge	2.19882	51.21556	1487	4.69544	25.15219	121.82151	42.21024	768	2019-04-22 01:18:29	72.07315	12.11493	7.40877
7.99612	9.50742	7.94512	11.83911	61.22324	higher	1.00000	7.62460	0.00973	9.67667	1033984	8443810215769	edge	2.34230	48.72591	1493	9.25505	43.58797	221.19273	46.15685	768	2022-05-28 07:10:14	35.54416	12.24010	8.14368
10.45605	8.27604	8.21227	11.55963	61.17525	800	1.00000	8.38929	0.00718	9.62390	746549	7788795872509	edge	2.47164	55.90338	2483	9.07061	63.32608	105.84181	50.10930	800	2020-09-30 15:33:13	73.54698	11.94374	4.49054
10.14315	8.39222	7.29596	6.97700	47.56834	1024	1.00000	8.32783	0.00116	11.77008	202500	6353970609402	firefox	5.12692	75.62154	1465	7.08614	24.71363	148.84588	42.09039	1024	2019-12-30 21:54:50	42.59124	10.06994	8.93322
6.00156	9.52980	7.36158	12.47575	72.20706	800	1.00000	9.59120	0.00553	7.50818	1163641	8402232857360	firefox	1.65498	58.11354	2000	8.36708	48.22762	194.62358	37.52666	768	2021-05-28 22:35:41	47.65624	11.67234	4.21419
9.86232	10.73625	6.40913	12.03925	69.92687	1920	1.00000	8.57447	0.01778	11.40651	1384875	2033768862540	firefox	0.83820	63.77421	1177	6.92716	26.27306	100.97863	68.96213	600	2018-10-07 05:29:29	64.87875	12.84869	6.54008
7.16146	7.93201	8.19452	9.60519	59.99455	1920	1.00000	8.25271	0.00645	12.47483	242083	2279672182286	chrome	1.84091	64.49340	316	6.86248	47.06276	77.22448	42.86725	768	2020-10-12 12:41:12	54.63446	11.81920	7.59024
6.45348	8.52762	7.57752	9.87667	46.29882	1024	1.00000	9.86831	0.00169	9.82387	706341	7015209224853	mobile	11.87235	52.82647	438	6.72635	38.71682	173.45431	39.18546	768	2020-10-17 00:52:15	57.23352	10.49070	6.04682
8.27843	9.37089	7.51746	6.82490	34.78990	1920	0.00000	9.16598	0.00424	9.30212	433429	7791364955381	chrome	1.96956	45.18327	2134	10.08734	51.91867	131.77606	29.41849	600	2022-10-16 00:37:00	70.94744	11.41115	7.15035
12.50296	8.63992	3.91756	9.66354	63.02936	lower	1.00000	9.98524	0.02027	9.85905	606223	0431263882070	safari	2.99097	53.42696	907	7.50782	62.71563	149.07566	34.28337	768	2022-08-13 13:09:43	40.67240	12.97969	4.79268
10.26796	9.08890	7.09777	8.19303	56.82940	1280	0.00000	7.90402	1.12147	10.57835	112428	5047814808410	edge	3.77614	59.54300	1485	14.75500	60.06205	157.54855	39.98692	600	2018-11-10 08:13:20	54.88764	16.99359	8.54699
8.55726	9.44020	4.13087	10.54442	54.73362	800	1.00000	9.61648	6.97578	12.80667	1467324	4290669670676	edge	2.44456	55.78679	704	10.93463	37.00210	76.47736	47.36647	lower	2021-06-25 03:16:10	54.61558	18.82146	9.94703
8.94500	8.17895	7.24090	6.93169	22.70724	1024	0.00000	9.10132	0.01193	12.61562	464987	0006126165579	edge	1.44439	45.24984	1501	8.84203	50.79717	167.43286	27.16153	800	2022-08-21 03:49:04	41.25624	12.44524	10.59878
7.20124	8.85732	7.33750	10.42115	54.38429	1920	1.00000	9.55016	0.00160	8.98699	369316	1483576918099	edge	0.43990	54.05169	831	7.50852	38.99018	186.05391	62.08628	1024	2022-12-16 21:35:55	37.18929	10.42829	7.06831
7.04940	8.04019	7.30412	10.11787	34.83782	1024	1.00000	8.87976	0.00131	9.27270	889967	6938565451958	chrome	3.29677	69.45207	1653	6.86252	31.20015	196.98503	70.61753	1080	2022-04-19 23:49:50	34.62150	10.20778	6.34654
11.04822	9.19383	8.76365	9.78253	57.56596	1024	1.00000	8.51945	0.00137	9.07730	1247329	0707318308377	chrome	1.78468	39.47145	2263	9.31116	36.61855	129.73722	56.14695	768	2022-09-12 16:02:41	65.94555	10.25888	5.10127
10.64894	8.86408	7.72134	7.11207	55.30851	800	0.00000	7.92119	0.00454	10.46727	845193	7354497664744	opera	4.45940	71.73121	403	10.68020	61.26246	14.66096	36.36120	768	2019-11-22 09:44:29	50.70441	11.47100	10.58269
6.58002	8.54810	8.79048	10.02081	40.89879	1024	1.00000	9.51789	0.00228	10.77545	904682	0302789483914	edge	2.04251	49.72400	1322	6.93143	48.56707	148.21250	58.49874	768	2021-01-02 18:29:37	51.97760	10.77300	5.11128
11.88259	8.50325	6.30826	10.96263	49.07448	800	1.00000	8.61491	0.00229	9.18189	59941	4537992827712	chrome	2.00275	78.46591	1964	7.59567	58.05687	190.50541	50.73895	800	2019-01-07 18:55:21	75.52313	10.75937	6.03894
9.70375	8.82240	7.91262	5.26979	60.51772	1366	0.00000	8.84572	0.00511	12.74430	367231	0398993410693	edge	4.21292	77.40703	44	9.64522	25.39742	205.96354	59.98241	higher	2021-09-03 13:40:27	46.59104	11.59444	12.04526
8.00842	8.72649	5.36677	5.59887	58.98704	1280	0.00000	10.44177	0.03189	10.65655	168682	5195824780766	mobile	8.56160	30.42650	1698	9.70928	61.97836	109.52055	36.76451	lower	2022-07-11 14:52:53	31.33371	13.43259	8.28594
11.84888	10.64645	8.35909	14.36226	37.86058	1280	1.00000	8.90788	0.00015	7.22723	1230366	1461650225691	chrome	4.36685	48.69195	845	7.31956	27.45059	120.88934	34.81895	768	2020-04-17 22:43:36	55.22227	7.74225	8.04141
11.01629	9.88864	7.70698	10.81831	53.67545	higher	1.00000	9.13102	0.00149	9.74214	398698	7526913921742	firefox	5.83089	40.32092	1736	7.75479	55.71289	89.75936	62.11518	1024	2022-08-04 05:29:50	51.65917	10.36164	6.25165
4.97179	7.87103	7.95358	9.78791	71.51680	800	1.00000	9.78891	0.03029	11.62955	479070	1365780619255	edge	3.30245	48.00047	789	8.84039	47.10311	138.98444	45.83434	800	2022-12-20 14:46:38	51.94279	13.38069	9.27441
11.60274	8.24819	7.45073	9.21670	54.56516	1280	0.00000	8.80823	0.03754	10.45237	46073	9664199259796	safari	2.70582	41.49097	544	11.79007	52.40977	119.17341	48.83688	1024	2021-01-12 16:28:40	50.10035	13.59607	9.21864
10.84275	8.67318	6.82316	8.76908	42.25905	1366	1.00000	9.33280	0.00484	10.56391	243061	2187244712154	edge	0.74036	59.57566	1897	8.11699	20.82999	178.19757	70.91919	600	2019-04-14 22:01:58	66.62974	11.53977	6.08635
11.21699	7.40138	6.61014	4.91415	54.47681	1920	0.00000	8.20600	0.00011	8.81719	1221012	6724343746657	edge	0.74512	51.09537	2203	8.73832	60.24305	117.84146	60.30850	1080	2020-01-03 16:58:23	66.68601	7.56289	12.79609
11.67908	9.36336	6.89149	9.75685	34.38434	1366	1.00000	7.69799	0.00060	9.49860	621006	1891380101666	safari	1.25642	75.71708	488	7.17191	33.10109	211.72746	52.98093	768	2019-10-30 21:44:49	61.44702	9.36901	7.62310
12.49858	8.57891	9.35726	3.91449	55.68988	1280	0.00000	7.84571	0.00008	9.94630	1032517	4516026780513	safari	4.95871	72.56644	398	10.05616	55.15674	173.20444	40.08334	1024	2021-01-03 11:35:23	59.00732	7.50997	10.01408
10.31170	8.45729	8.19333	4.87968	39.68403	800	0.00000	8.42514	0.00005	8.92577	1169292	5924281696705	other	13.93927	41.63571	1088	8.42415	53.92613	171.78570	74.70233	768	2022-04-07 11:45:06	49.29410	6.81718	10.53549
11.12546	7.18280	7.05936	6.27137	62.67534	800	0.00000	10.38261	0.01355	9.63706	256736	5325986630344	chrome	1.32295	58.40721	1599	12.05253	48.09032	128.36374	15.80242	800	2021-06-21 07:36:57	60.29143	12.57428	8.92157
7.06382	8.71459	6.25149	6.40030	67.77764	800	0.00000	9.43853	0.03187	10.93611	458291	8155776101061	mobile	0.55774	80.40253	68	9.66263	34.01246	86.40008	60.94966	1024	2018-10-24 02:50:03	66.54823	13.43147	8.30543
7.14654	8.08483	5.64419	11.16660	69.60730	800	1.00000	8.11156	0.00107	6.76545	591872	5855720594682	chrome	2.91695	62.87518	415	7.16418	64.11311	174.62574	37.38135	800	2022-08-28 03:43:55	65.43279	9.98850	6.35199
9.75530	8.60228	5.90425	10.36922	61.29118	1920	0.00000	9.05747	6.23763	13.63198	861390	8596178795845	chrome	2.76819	59.38705	2356	12.22598	65.42054	224.00479	70.23449	higher	2023-05-18 17:45:38	57.62214	18.70962	10.78417
4.65124	8.47324	7.74049	7.58594	48.09159	1920	0.00000	7.46929	0.01262	10.53294	499920	5101793331984	other	7.13546	68.28973	2416	8.56622	53.11113	155.65217	30.49920	1080	2021-05-10 13:15:28	49.24115	12.50325	5.63772
10.83718	10.94332	7.16111	8.76732	65.36509	1280	1.00000	8.95675	0.00147	10.99352	519233	4712627696813	edge	0.67271	56.76542	1331	7.01805	40.43165	88.48588	61.39062	800	2020-01-14 11:17:06	70.94154	10.32305	7.16736
5.48906	8.97153	8.56858	7.48639	62.09841	800	0.00000	9.54778	0.00278	9.82122	1088533	0821969582327	edge	1.70848	64.21895	466	8.76998	53.03034	162.66360	48.68032	1080	2019-06-22 13:32:41	66.02932	10.98193	6.09531
5.82153	8.17533	6.50167	5.68387	65.10077	1366	0.00000	10.04756	0.00676	10.35978	445110	8527180827552	chrome	0.89427	28.77439	260	8.21907	38.03929	96.73182	34.53922	600	2023-08-28 10:13:16	55.81364	11.88461	6.33460
9.08087	8.01502	7.31071	11.55305	60.53739	1920	1.00000	8.23460	0.07848	12.43478	474636	0593355180645	chrome	5.26255	57.88129	1122	7.68390	54.50490	221.83149	45.39733	1024	2020-05-07 09:41:24	64.57934	14.33324	4.28616
11.04115	10.81584	6.34571	10.27099	66.11213	1024	1.00000	10.40570	0.00075	10.55607	753237	3104303903529	chrome	8.85345	61.72462	1077	6.00418	35.91634	95.45333	56.23099	1080	2020-06-16 03:28:34	70.07318	9.65946	9.09038
7.38675	8.10235	6.82232	7.22989	51.78582	1024	0.00000	6.60768	0.03099	10.23865	120468	4375551038700	safari	5.26291	25.90702	2028	10.45081	29.90608	117.95706	33.57501	768	2022-08-09 10:55:21	48.52084	13.40337	7.84224
11.02788	8.76559	3.29777	10.53007	61.43885	1366	1.00000	7.63127	0.03956	12.79917	618550	4541560402201	edge	4.65165	50.53391	47	4.68194	39.72640	53.29007	50.15976	800	2022-03-24 05:31:23	71.62351	13.64807	6.86477
10.36704	7.22916	8.48089	10.26427	46.57668	1366	1.00000	10.04230	0.00243	9.56435	267101	2027041864260	chrome	2.87001	52.83360	947	9.12398	72.09756	109.14617	60.49943	768	2021-11-17 02:51:27	52.92838	10.84852	6.17001
7.73193	9.07667	7.40158	10.69639	44.64399	lower	1.00000	8.42837	0.04350	13.31601	601683	3240481394442	mobile	2.11400	27.61329	1932	7.50688	28.44096	182.75004	57.72700	1080	2021-04-30 20:24:31	62.34741	13.74359	9.04786
11.42977	8.63876	5.70459	6.29562	47.35660	1920	1.00000	10.28683	0.00028	11.50078	623879	5098006998150	firefox	4.98642	56.84076	2307	5.40963	41.78794	169.30239	15.81570	1024	2020-11-13 02:43:19	62.54917	8.50946	10.81043
11.48846	9.60018	6.08698	10.03433	33.24601	800	1.00000	8.68357	0.00745		679170	7087223432088	edge	8.39099	43.06686	2259	7.58993	57.71574	207.01960	53.73629	1080	2019-08-13 01:56:43	48.85291	11.97245	5.04154
10.02558	9.94067	8.14508	13.03154	31.16121	1366	1.00000	8.81265	0.00715	10.97958	795648	4716533604801	edge	1.85517	67.46027	2072	7.12749	48.50896	176.82554	56.58795	768	2020-07-01 22:49:03	44.05443	11.92933	4.84042
9.19546	8.25504	6.68882	9.36270	48.24447	1280	1.00000	11.09202	0.66101	13.28170	175002	7841202687261	edge	3.33653	74.44484	1426	10.98783	49.38154	106.01304	29.19868	768	2022-10-14 19:11:54	82.35957	16.46501	10.25160
8.64064	8.41987	8.77463	8.74726	52.84674	lower	0.00000	9.25203	0.01483	11.95228	1139463	8477982705926	mobile	3.91024	53.58481	1092	9.87031	47.02220	133.95228	71.15791	800	2020-07-14 01:54:38	65.61918	12.66562	9.02947
9.60655	9.09008	6.57912	7.27725	43.11161	800	0.00000	8.99499	0.00883	11.01043	584220	8909882738280	edge	4.47555	65.51521	233	9.75039	38.49623	251.50243	49.26174	1080	2020-11-13 14:18:47	49.55391	12.14149	11.52237
12.27018	10.06565	6.60953	10.94292	64.04516	1280	1.00000	9.83784	0.00111	8.83502	701873	4724871391239	firefox	6.18045	76.27059	1193	7.49457	33.22223	127.83274	7.12632	1080	2018-11-02 05:15:55	55.94698	10.05773	5.74566
10.45164	9.02087	6.56646	8.25282	35.93006	1280	1.00000	8.64225	0.00271	10.77078	734678	7359518267614	edge	1.75579	50.47634	1649	7.75870	56.65354	132.08124	21.76448	1080	2021-02-12 03:48:06	46.78001	10.94323	8.38931
7.54838	9.48215	8.43856	7.70010	21.16663	800	0.00000	8.74413	0.05879	10.35975	239628	4731890858452	firefox	4.23135	37.62281	1986	11.94442	37.19031	155.25943	32.38256	800	2021-09-20 11:59:35	67.33504	14.04483	6.46925
7.13425	9.39510	7.05105	9.61061	62.01418	1366	1.00000	9.99510	0.00744	12.16030	1350771	0726702742979	chrome	5.29529	30.62999	1287	6.48521	44.70817	183.24870	52.56088	higher	2021-09-30 11:47:31	71.92891	11.97747	8.28108
10.11784	8.49549	5.13923	9.45595	66.62446	1920	0.00000	9.21098	1.28437	10.65673	490694	7303613716744	safari	1.99000	67.28976	2344	12.49015	68.37970	115.10567	37.99910	1024	2019-12-03 03:23:22	67.66122	17.12924	8.24182
7.12187	9.33737	7.34361	10.40725	38.63387	1280	1.00000	8.73048	0.02662	12.87378	587102	4878899568910	other	5.38532	67.84010	661	7.08640	38.93366	53.47576	48.20576	lower	2021-02-14 22:29:06	45.08339	13.25112	8.24114
8.37481	9.56004	9.51762	13.16282	43.74742	1280	1.00000	8.93181	0.01282	8.63809	314497	0134878357918	other	4.02217	46.62842	95	11.44349	48.78260	183.63165	39.85243	1080	2020-05-13 21:17:17	87.07181	12.51643	7.85675
6.70979	9.50846	6.46221	6.05444	41.55908	800	0.00000	9.94719	0.01023	10.58602	557485	2195497117923	firefox	4.25268	41.20111	126	8.72719	46.63150	140.74918	33.12189	800	2019-11-28 06:25:18	71.39972	12.29054	7.19281
6.24918	10.45601	5.03028	8.90359	46.07656	1920	1.00000	9.52308	0.00288	10.80525	962697	8179487680400	mobile	1.28138	61.50046	2299	4.83889	52.86831	179.56329	52.13470	1080	2023-07-27 07:18:59	50.54973	11.00712	7.72451
10.58404	9.72552	8.01463	8.95706	20.93530	1024	0.00000	9.18040	0.00670	11.19540	32904	3908521070007	mobile	3.58544	70.23006	447	9.84239	83.43643	257.24592	56.81839	768	2020-07-21 06:53:40	47.58924	11.87230	10.16046
7.06018	10.51524	8.85032	10.77981	55.93320	higher	1.00000	8.46838	0.02591	12.93130	600992	5213167661808	chrome	1.28555	41.86464	1449	7.93419	41.12553	164.66544	51.59051	1080	2018-12-15 06:32:25	40.39264	13.22390	7.31276
11.07470	10.06989	8.44166	12.30661	25.32080	lower	1.00000	9.68291	0.00035	9.22045	609992	7604873433625	edge	3.52107	54.97345	1575	6.98710	66.16263	172.29013	47.43335	1080	2023-07-17 02:48:59	65.68393	8.78171	7.37179
9.15378	9.97716	9.92901	9.97395	52.00960	1024	1.00000	10.19142	0.00107	10.82273	1318009	5368233245786	edge	2.41656	67.60616	377	8.41152	55.65581	231.40237	88.91186	1024	2022-05-09 13:36:03	59.48840	9.98186	7.44122
10.60569	9.04829	7.01188	6.68529	34.93758	1366	0.00000	8.84257	0.00658	11.42924	446845	7730329990524	firefox	2.65631	70.16465	1481	9.72462	48.58850	159.75978	53.14497	1024	2019-11-05 14:08:16	67.23904	11.84495	10.73139
10.92023	7.59827	7.60770	11.60060	41.20399	800	1.00000	9.88956	0.00157	9.69191	68991	5806050097152	opera	7.28127	58.92041	604	7.49176	47.24524	154.06010	42.67493	1080	2021-11-22 00:06:14	54.69802	10.36366	6.63136
6.89141	7.81710	6.42322	8.96804	57.50005	1024	1.00000	7.33868	0.00204	10.96750	299242	6445817707324	edge	2.26526	70.03076	427	5.80871	36.34921	13.60694	52.98504	600	2019-02-05 20:44:40	64.26486	10.66214	8.09836
11.06469	7.48309	7.43520	8.73406	53.35515	1024	1.00000	9.55406	0.00236	10.06243	851821	8404139826074	chrome	4.73467	51.01084	1453	8.43003	42.98806	210.01699	32.20045	768	2021-01-01 20:17:44	39.38526	10.81366	6.02082
11.38539	9.85672	9.20229	9.53331	57.46498	800	1.00000	9.20044	0.00031	8.64077	855351	4828964991327	chrome	1.92695	47.72391	1294	9.01399	46.17498	71.54105	43.04027	1080	2021-08-24 12:09:51	50.05004	8.80084	6.01902
10.97468	7.37376	6.54773	10.62503	54.34491	1920	1.00000	7.96459	0.00240	11.00674	1445806	5876416165214	chrome	2.07441	53.31511	389	6.24743	33.92023	125.37087	48.91141	768	2022-12-21 15:06:11	56.67225	10.83897	6.82800
5.20739	8.66054	7.33834	6.21236	25.27527	lower	0.00000	7.17703	0.00563	10.21541	494175	4971851795642	chrome	5.73230	49.60090	821	8.70995	41.54714	138.94427	37.90527	768	2021-06-25 10:08:21	48.12020	11.68901	7.06996
10.65850	7.52599	6.34093	8.66718	47.22529	1920	1.00000	8.65197	0.00096	10.75344	720524	2102669914297	safari	7.54533	70.15099	1031	6.72704	45.16890	175.66875	74.29394	1080	2019-08-15 03:22:25	48.12704	9.85182	9.89411
9.77638	8.60064	7.36388	12.62997	53.16848	1920	1.00000	7.78186	0.01693	11.80422	695666	3159979268175	mobile	0.32566	64.50175	1142	6.67811	47.78948	82.53251	49.74764	600	2019-05-25 12:39:38	48.93351	12.79739	4.95058
6.88538	6.95386	7.80755	9.30195	41.30622	800	1.00000	7.95877	0.00130	10.62832	954655	2071664596466	chrome	6.76408	38.55635	1297	6.35128	44.33844	140.68587	50.59712	768	2023-02-12 20:20:50	41.47829	10.19538	6.62646
7.92242	8.37719	9.55739	10.85026	43.91860	higher	1.00000	8.14648	0.00303	12.15945	127568	5703874588838	edge	0.37278	54.25649	2273	7.61718	36.98492	219.63506	40.64188	768	2020-07-28 14:30:24	67.74237	11.05168	8.79773
8.02393	10.18651	6.77962	8.28700	38.96955	lower	0.00000	9.72470	0.05251	12.26335	877980	5213826408454	chrome	4.48144	60.36355	1468	9.34136	48.68353	118.82723	60.30569	768	2020-11-05 23:52:02	47.21427	13.93175	9.79873
7.97143	8.42154	8.92866	6.31920	59.88975	1920	0.00000	7.16628	0.00078	11.54154	1145047	3331675629478	chrome	8.49335	58.02949	284	8.75661	46.72080	191.91156	58.31092	higher	2022-01-13 11:32:37	60.07586	9.65148	12.02121
12.14445	9.29825	6.13457	6.57344	68.48385	1920	0.00000	11.24248	0.00171	8.57772	61256	7003721024143	edge	1.08351	58.13596	667	10.56248	34.63219	37.81174	57.07798	lower	2020-05-14 22:25:21	62.32924	10.48168	10.24868
12.18162	8.92453	6.93902	13.79639	40.70399	1920	1.00000	7.06697	0.00090	8.65680	1456039	3999958629142	opera	1.56199	73.13280	473	6.53404	42.97540	200.12052	34.75116	1024	2021-09-05 22:18:28	76.17725	9.78870	5.63125
12.42142	8.77243	4.89321	5.18624	35.46226	1280	0.00000	7.97808	0.00349	9.25545	92201	0416945497964	edge	4.22429	49.90557	476	10.25604	48.37238	245.69447	56.06618	1024	2022-01-16 13:45:12	65.88717	11.19640	10.54978
7.23966	9.62915	7.25261	6.67735	46.50541	1024	0.00000	7.48214		10.42735	609490	2753395239934	edge	3.57601	48.53518	1044	11.16454	47.75727	102.01326	55.39746	600	2019-04-10 18:10:03	49.65291	14.26876	5.68772
9.51431	9.62618	8.05012	9.99114	51.16023	1366	1.00000	10.67602	0.00950	11.44808	1292453	0319699526365	chrome	10.88326	79.37997	2288	8.21293	36.38556	138.68485	45.23606	1024	2022-10-19 07:32:27	57.32885	12.21755	5.98237
6.09943	8.35544	8.10976	6.75819	42.99801	lower	0.00000	9.79308	0.00522	9.78894	1003540	0960111815613	other	3.34037	41.81006	1108	9.47762	27.59158	70.74653	35.95634	1024	2022-08-25 03:47:52	48.38802	11.61261	6.00102
13.17872	7.16774	7.61124	4.13262	31.73723	1366	0.00000	9.19438	0.00022	6.54566	1034180	0369514260646	firefox	1.12957	55.21493	452	12.30599	39.01334	112.00643	29.51811	1024	2021-03-20 10:39:24	36.20566	8.24876	8.86789
11.62109	8.48539	6.37322	10.94321	52.72363	800	1.00000	8.16342	0.00114	9.41653	571310	3659427523738	opera	2.32323	50.21063	625	7.00625	65.01375	121.94657	62.12443	lower	2023-07-16 09:05:29	30.74295	10.03990	7.54531
6.51311	8.49679	7.46322	7.51399	67.34455	1920	0.00000	8.69365	0.02172	10.43328	437159	9709678261485	edge	1.40732	56.34645	48	9.81253	53.66703	163.01527	76.30698	lower	2020-12-10 11:56:17	59.46099	13.04749	6.70814
6.81328	8.03203	7.33407	10.16290	32.19398	lower	1.00000	10.20778	0.00107	8.45594	680543	9512034750154	safari	2.46678	67.37945	2368	7.53825	36.69957	174.91050	40.67751	800	2021-09-06 18:56:05	49.44134	9.98966	7.07073
6.00360	8.80748	5.69854	9.91387	32.02302	1366	1.00000	8.03707	0.00398	10.27143	123981	2414844454390	safari	3.88505	56.31415	1469	5.43351	54.52676	283.35978	50.66878	600	2019-11-01 06:04:44	71.01733	11.34333	6.19425
12.57955	8.51776	9.79538	6.90197	31.73106	1920	0.00000	8.79940	0.00062	11.26433	177804	6073698853801	other	3.35838	58.77416	384	10.37750	37.73427	196.52872	34.90175	1080	2018-11-02 05:12:37	64.29764	9.36741	11.34301
9.40954	8.98133	9.45083	5.63579	56.26822	1366	0.00000	7.33197	0.00062	11.44294	960034	6928868374351	chrome	1.20015	66.12549	599	9.24114	53.63208	130.87204	55.36697	1024	2020-06-13 12:23:22	54.45032	9.40592	10.20314
6.12433	8.54326	7.57127	5.85411	57.03619	800	0.00000	6.97141	0.00193	9.54847	1189383	0429161801583	safari	18.58757	54.25654	17	8.64759	33.46238	170.68445	42.23995	768	2023-02-01 19:47:18	63.98867	10.61775	6.42087
11.39692	7.75842	6.30644	10.74996	51.38388	lower	1.00000	8.86289	0.00206	9.93278	669945	0071048290449	edge	9.57671	49.38204	709	7.00082	48.90490	153.55808	55.01969	higher	2021-08-25 10:14:41	62.09167	10.67749	7.02179
5.55190	7.94312	5.50512	9.79246	55.12373	800	1.00000	9.60828	0.03583	13.11611	13445	0618860811539	mobile	1.99366	63.43297	1475	5.05032	49.03582	214.89485	62.86060	768	2019-06-15 20:21:23	51.43183	13.54889	7.13851
12.58627	8.86335	7.52155	6.71370	35.88508	1024	0.00000	8.42114	0.00975	11.30258	297075	4952316456681	chrome	0.86794	51.80072	1037	11.04453	53.05878	92.32712	40.22429	higher	2019-02-21 14:18:26	52.05679	12.24752	9.90955
